718549317884051456,Fri Apr 08 21:21:22 +0000 2016,14,,0,sour,1
718493210419576832,Fri Apr 08 17:38:24 +0000 2016,20,enjoy,1,,0
718493106346291201,Fri Apr 08 17:38:00 +0000 2016,11,,0,afraid,1
718519767145951234,Fri Apr 08 19:23:56 +0000 2016,17,,0,corrupt,1
718287664978518018,Fri Apr 08 04:01:39 +0000 2016,20,welcome,1,,0
718287653439979526,Fri Apr 08 04:01:36 +0000 2016,20,welcome,1,,0
718287628588748801,Fri Apr 08 04:01:30 +0000 2016,8,sweet,1,,0
718287487211331585,Fri Apr 08 04:00:56 +0000 2016,20,like,1,,0
718287425429237768,Fri Apr 08 04:00:42 +0000 2016,13,,0,losing,1
718257557417168897,Fri Apr 08 02:02:00 +0000 2016,21,love,1,,0
718257492430557184,Fri Apr 08 02:01:45 +0000 2016,12,,0,conservative,1
718426579471347712,Fri Apr 08 13:13:38 +0000 2016,14,,0,funny,1
718479385909702658,Fri Apr 08 16:43:28 +0000 2016,23,good,1,,0
718479262689411073,Fri Apr 08 16:42:59 +0000 2016,15,good,1,,0
718479150638624769,Fri Apr 08 16:42:32 +0000 2016,24,welcome,1,,0
718479127934853122,Fri Apr 08 16:42:27 +0000 2016,18,,0,breaking,1
